year,country,co2,avg_yly_tmp_f,avg_yly_tmp_c,avg_yly_tmp_uncertainty
1849,GERMANY,3718,45.6164,7.564666667000001,1.23325
1849,HUNGARY,0,48.28055,9.04475,1.3365833329999999
1849,NETHERLANDS,909,48.425,9.125,1.3455
1849,NORWAY,29,30.8573,-0.634833333,1.5383333330000002
1849,POLAND,820,43.72085,6.511583333,1.2825
1849,SPAIN,89,56.2331,13.46283333,1.4590833330000001
1849,SWEDEN,53,34.796,1.553333333,1.305
1849,UNITED KINGDOM,31661,47.01455,8.341416667,1.395083333
1849,UNITED STATES,4973,46.6325,8.129166667,1.452666667
1850,AUSTRIA,635,41.966,5.536666667,1.4656666669999998
1850,BELGIUM,2547,47.80055,8.778083333,1.32775
1850,CANADA,16,22.03475,-5.53625,2.261166667
1850,DENMARK,93,-1.561,-18.645,2.922916667
1850,FRANCE,5354,53.9915,12.2175,1.438916667
1850,GERMANY,4132,45.34835,7.41575,1.346416667
1850,HUNGARY,0,48.5468,9.192666667000001,1.4964166669999999
1850,IRELAND,108,48.8507,9.3615,1.426333333
1850,NETHERLANDS,856,47.8835,8.824166667,1.371666667
1850,NORWAY,38,30.98405,-0.564416667,1.7155
1850,POLAND,874,44.5334,6.962999999999999,1.480166667
1850,SPAIN,135,56.3501,13.52783333,1.4691666669999999
1850,SWEDEN,55,35.18765,1.7709166669999998,1.44
1850,UNITED KINGDOM,33462,46.80485,8.224916667,1.4396666669999998
1850,UNITED STATES,5402,46.847,8.248333333,1.4921666669999998
1851,AUSTRIA,637,41.70425,5.39125,1.6206666669999998
1851,BELGIUM,2775,48.0935,8.940833332999999,1.477416667
1851,CANADA,19,22.39175,-5.337916667,2.18825
1851,DENMARK,85,-0.66805,-18.14891667,2.945833333
1851,FRANCE,5469,53.6768,12.04266667,1.5354166669999998
1851,GERMANY,4604,45.6407,7.5781666670000005,1.4284166669999998
1851,HUNGARY,75,49.18475,9.547083333,1.61725
1851,NETHERLANDS,851,48.27305,9.040583332999999,1.42525
1851,NORWAY,41,32.3354,0.18633333300000002,1.6938333330000002
1851,POLAND,944,45.4139,7.452166667,1.46975
1851,SPAIN,139,55.85555,13.25308333,1.639
1851,SWEDEN,59,36.54005,2.52225,1.4436666669999998
1851,UNITED KINGDOM,31838,47.0006,8.333666667000001,1.5055
1851,UNITED STATES,6723,47.5835,8.6575,1.526
1852,AUSTRALIA,-15,68.3393,20.1885,1.529166667
1852,AUSTRIA,767,43.7036,6.502000000000001,1.330333333
1852,BELGIUM,3114,50.1527,10.08483333,1.452166667
1852,CANADA,23,22.3556,-5.358,2.292583333
1852,DENMARK,91,-0.9808,-18.32266667,2.9325
1852,FRANCE,5887,55.46405,13.03558333,1.440083333
1852,GERMANY,5233,47.75105,8.750583333,1.33625
1852,HUNGARY,94,49.8341,9.907833333,1.509916667
1852,NETHERLANDS,1027,50.04845,10.02691667,1.4399166669999999
1852,NORWAY,41,32.0945,0.0525,1.7109999999999999
1852,POLAND,1127,45.97745,7.76525,1.41825
1852,SPAIN,146,57.12065,13.95591667,1.422
1852,SWEDEN,59,36.17555,2.31975,1.434333333
1852,UNITED KINGDOM,31725,48.155,8.975,1.3986666669999999
1852,UNITED STATES,7312,46.72955,8.183083332999999,1.39375
1853,AUSTRALIA,-30,69.72485,20.95825,1.4596666669999998
1853,AUSTRIA,880,41.6258,5.3476666669999995,1.00775
1853,BELGIUM,3217,46.93625,8.297916667,1.1505
1853,CANADA,28,21.93635,-5.590916667,2.35575
1853,DENMARK,98,-1.25035,-18.47241667,2.855333333
1853,FRANCE,6916,53.2871,11.82616667,1.216583333
1853,GERMANY,5666,44.37155,6.873083332999999,1.063833333
1853,HUNGARY,94,48.73625,9.297916667,1.134333333
1853,NETHERLANDS,1138,46.79705,8.220583332999999,1.169666667
1853,NORWAY,45,32.21825,0.12125,1.4055
1853,POLAND,1178,43.84955,6.583083332999999,1.035166667
1853,SPAIN,178,54.85115,12.69508333,1.219
1853,SWEDEN,62,35.9435,2.190833333,1.054666667
1853,UNITED KINGDOM,31550,46.04045,7.80025,1.188416667
1853,UNITED STATES,8232,47.22785,8.459916667,1.2913333329999999
1854,AUSTRALIA,-35,68.5126,20.28477778,1.4909999999999999
1854,AUSTRIA,867,42.25235,5.69575,1.3779166669999998
1854,BELGIUM,3564,48.72965,9.29425,1.32125
1854,CANADA,34,22.01765,-5.54575,2.362166667
1854,DENMARK,125,-1.2328,-18.46266667,2.873916667
1854,FRANCE,7973,54.3977,12.44316667,1.42775
1854,GERMANY,6650,46.1594,7.866333332999999,1.291916667
1854,HUNGARY,119,48.72485,9.291583333,1.41925
1854,NETHERLANDS,1623,48.74285,9.301583333,1.344333333
1854,NORWAY,64,32.6807,0.378166667,1.6093333330000001
1854,POLAND,1304,44.9747,7.208166667,1.308333333
1854,SPAIN,150,55.90355,13.27975,1.4445
1854,SWEDEN,92,36.91715,2.73175,1.3945
1854,UNITED KINGDOM,38019,47.3207,8.5115,1.379833333
1854,UNITED STATES,9050,47.87825,8.82125,1.484083333
1855,AUSTRALIA,-36,69.43754545,20.79863636,1.526545455
1855,AUSTRIA,1010,41.33315,5.185083333,1.1986666670000001
1855,BELGIUM,3651,46.04285,7.801583333,1.23025
1855,CANADA,41,21.59945,-5.778083333,2.588333333
1855,DENMARK,124,-1.50025,-18.61125,2.947083333
1855,FRANCE,9026,53.17445,11.76358333,1.3913333330000002
1855,GERMANY,7810,43.6214,6.456333333,1.169333333
1855,HUNGARY,124,48.281000000000006,9.045,1.315416667
1855,NETHERLANDS,1269,45.7634,7.646333332999999,1.2411666670000001
1855,NORWAY,70,30.32525,-0.930416667,1.5343333330000002
1855,POLAND,1534,42.69275,5.940416667,1.244666667
1855,SPAIN,151,55.06265,12.81258333,1.38525
1855,SWEDEN,86,34.1135,1.174166667,1.25825
1855,UNITED KINGDOM,35601,45.34235,7.4124166670000005,1.3285
1855,UNITED STATES,10415,47.22695,8.459416667000001,1.550416667
1856,AUSTRALIA,-50,70.067,21.14833333,1.6939166669999999
1856,AUSTRIA,1155,42.4715,5.8175,1.2448333329999999
1856,BELGIUM,3606,48.75155,9.306416667,1.2385
1856,CANADA,49,22.16525,-5.46375,2.2221666669999998
1856,DENMARK,177,-1.1152,-18.39733333,3.1103333330000003
1856,FRANCE,9452,54.70865,12.61591667,1.3871666669999998
1856,GERMANY,8440,45.9161,7.731166667,1.21525
1856,HUNGARY,130,48.5747,9.208166667,1.330083333
1856,NETHERLANDS,1289,48.4673,9.1485,1.230166667
1856,NORWAY,83,29.6969,-1.2795,1.5995
1856,POLAND,1724,44.54045,6.9669166670000005,1.236416667
1856,SPAIN,206,56.8691,13.81616667,1.3928333330000002
1856,SWEDEN,130,33.5135,0.840833333,1.287833333
1856,UNITED KINGDOM,38312,46.74185,8.189916667,1.3645
1856,UNITED STATES,10927,46.29785,7.94325,1.3760833330000002
1857,AUSTRALIA,-57,69.73955,20.96641667,1.462166667
1857,AUSTRIA,1330,42.8753,6.041833333,1.0220833329999999
1857,BELGIUM,3754,50.1341,10.0745,1.127166667
1857,CANADA,59,21.87215,-5.626583332999999,2.094583333
1857,DENMARK,181,-1.50805,-18.61558333,2.96575
1857,FRANCE,9629,55.08185,12.82325,1.2865
1857,GERMANY,8990,47.3063,8.5035,1.0071666670000001
1857,HUNGARY,149,49.15955,9.533083332999999,1.177166667
1857,NETHERLANDS,1151,50.261,10.145,1.079833333
1857,NORWAY,83,32.2817,0.1565,1.487416667
1857,POLAND,1833,45.6503,7.5835,0.981583333
1857,ROMANIA,0,46.78295,8.21275,1.3814166669999999
1857,SPAIN,232,56.1047,13.3915,1.099833333
1857,SWEDEN,167,36.6011,2.556166667,1.1455
1857,UNITED KINGDOM,37626,48.5702,9.205666667000001,1.107583333
1857,UNITED STATES,11205,46.6526,8.140333333,1.1238333329999999
1858,AUSTRALIA,-67,70.3937,21.32983333,1.464833333
1858,AUSTRIA,1977,41.13035,5.072416667,1.299416667
1858,BELGIUM,3944,47.9609,8.867166667000001,1.250666667
1858,CANADA,72,21.65675,-5.74625,2.272166667
1858,DENMARK,134,-1.102,-18.39,2.914916667
1858,FRANCE,9442,54.28775,12.38208333,1.4004166669999998
1858,GERMANY,9719,45.1157,7.2865,1.235333333
1858,HUNGARY,104,46.96265,8.312583333,1.4943333330000002
1858,INDIA,119,74.48015,23.60008333,1.291666667
1858,NETHERLANDS,1012,48.0761,8.931166667000001,1.2984166670000001
1858,NORWAY,73,32.97605,0.54225,1.798583333
1858,POLAND,2103,43.44935,6.36075,1.256083333
1858,ROMANIA,1,44.8445,7.135833333,1.588583333
1858,SPAIN,314,56.8943,13.83016667,1.214583333
1858,SWEDEN,140,37.26875,2.927083333,1.4418333330000002
1858,SWITZERLAND,40,42.85115,6.028416667,1.1995833329999999
1858,UNITED KINGDOM,36876,47.0633,8.3685,1.4038333330000001
1858,UNITED STATES,11367,47.1431,8.412833333,1.357666667
1859,AUSTRALIA,-103,70.14005,21.18891667,1.4005833330000002
1859,AUSTRIA,1601,43.97615,6.653416667,1.032
1859,BELGIUM,4066,50.29715,10.16508333,1.0025
1859,CANADA,86,21.36965,-5.90575,2.22275
1859,DENMARK,171,-1.9549,-18.86383333,3.0205
1859,FRANCE,9550,55.5935,13.1075,1.222583333
1859,GERMANY,9227,47.942,8.856666667,1.0191666670000001
1859,HUNGARY,210,50.2757,10.15316667,1.1025833329999999
1859,INDIA,192,74.60795,23.67108333,1.2445
1859,NETHERLANDS,962,50.31035,10.17241667,1.04175
1859,NORWAY,89,32.27495,0.15275,1.8675
1859,POLAND,1941,46.80695,8.226083333,1.027333333
1859,ROMANIA,1,48.65375,9.252083333,1.2075
1859,SPAIN,445,56.21225,13.45125,1.094416667
1859,SWEDEN,206,37.10135,2.834083333,1.4778333330000002
1859,SWITZERLAND,56,45.2201,7.3445,0.9431666670000001
1859,UNITED KINGDOM,40942,47.58905,8.660583333,1.135
1859,UNITED STATES,12369,46.4303,8.016833333,1.249666667
1860,AUSTRALIA,76,70.2419,21.2455,1.477416667
1860,AUSTRIA,1678,41.35835,5.199083333,0.876416667
1860,BELGIUM,4152,46.6967,8.164833332999999,0.8795
1860,CANADA,104,22.1,-5.5,2.209333333
1860,DENMARK,148,-1.531,-18.62833333,2.92
1860,FINLAND,10,33.03395,0.574416667,1.084
1860,FRANCE,10407,53.15405,11.75225,1.206
1860,GERMANY,9933,44.711000000000006,7.061666667000001,0.85175
1860,HUNGARY,247,48.86645,9.37025,0.9904166670000001
1860,INDIA,194,74.1143,23.39683333,1.190916667
1860,ITALY,8,53.48405,11.93558333,0.8796666670000001
1860,NETHERLANDS,1309,46.85555,8.253083333,0.918166667
1860,NORWAY,91,30.34595,-0.9189166670000001,1.46225
1860,POLAND,2043,44.57345,6.98525,0.853916667
1860,ROMANIA,1,48.07535,8.93075,1.081583333
1860,SPAIN,527,55.1039,12.8355,1.045833333
1860,SWEDEN,205,34.3193,1.2885,1.0393333329999999
1860,SWITZERLAND,83,42.224,5.68,0.88375
1860,UNITED KINGDOM,45838,45.09965,7.277583333,1.0535
1860,UNITED STATES,12947,47.44565,8.580916667,1.16325
1861,AUSTRALIA,139,70.1555,21.1975,1.43
1861,AUSTRIA,1741,43.1354,6.186333332999999,0.9694166670000001
1861,BELGIUM,4492,48.7499,9.3055,1.076416667
1861,CANADA,125,21.57545,-5.791416667000001,2.227
1861,DENMARK,214,-0.88735,-18.27075,3.04375
1861,FINLAND,20,34.15565,1.1975833329999999,1.309166667
1861,FRANCE,11256,54.78455,12.65808333,1.260916667
1861,GERMANY,11280,46.5605,8.089166667,0.981916667
1861,HUNGARY,262,49.3082,9.615666667000001,1.0945833329999999
1861,INDIA,150,73.9388,23.29933333,1.27275
1861,ITALY,183,54.7703,12.65016667,1.03175
1861,NETHERLANDS,1202,48.9107,9.394833333,1.065833333
1861,NORWAY,117,32.43845,0.243583333,1.6208333330000002
1861,POLAND,2093,45.3281,7.4045,1.037666667
1861,ROMANIA,2,46.6229,8.123833333,1.3614166669999999
1861,SPAIN,547,56.28395,13.49108333,1.066083333
1861,SWEDEN,264,36.44165,2.4675833330000003,1.1786666670000001
1861,SWITZERLAND,116,44.522,6.956666667,1.026333333
1861,UNITED KINGDOM,47775,47.26175,8.47875,1.174666667
1861,UNITED STATES,12467,47.5709,8.6505,1.152583333
1862,AUSTRALIA,97,70.07975,21.15541667,1.4758333330000002
1862,AUSTRIA,1734,44.3849,6.8805,1.185166667
1862,BELGIUM,4461,49.93595,9.964416667,1.14425
1862,CANADA,153,20.4521,-6.4155,2.296916667
1862,DENMARK,185,-1.82785,-18.79325,3.0765
1862,FINLAND,20,30.8636,-0.6313333329999999,1.245083333
1862,FRANCE,11879,55.29185,12.93991667,1.309416667
1862,GERMANY,12429,47.3069,8.503833333,1.143833333
1862,HUNGARY,316,49.8242,9.902333333,1.3325833329999999
1862,INDIA,166,65.5874,18.65966667,1.276
1862,ITALY,335,55.61165,13.11758333,1.019916667
1862,NETHERLANDS,1548,49.7798,9.877666667,1.202
1862,NORWAY,101,30.98465,-0.564083333,1.60625
1862,POLAND,2403,44.2166,6.787000000000001,1.211666667
1862,ROMANIA,3,47.17535,8.43075,1.622916667
1862,SPAIN,597,56.41085,13.56158333,1.20325
1862,SWEDEN,269,34.6037,1.4465,1.1835
1862,SWITZERLAND,128,45.62825,7.57125,1.13225
1862,UNITED KINGDOM,46253,46.9427,8.3015,1.315166667
1862,UNITED STATES,12950,46.7852,8.214,1.2953333329999999
1863,AUSTRALIA,109,70.3562,21.309,1.500833333
1863,AUSTRIA,1604,45.10655,7.281416667,1.270666667
1863,BELGIUM,4702,49.94345,9.968583333,1.270333333
1863,CANADA,192,21.8063,-5.6631666670000005,2.339416667
1863,DENMARK,206,-1.9411,-18.85616667,2.9628333330000003
1863,FINLAND,21,36.5513,2.5285,1.4825833330000002
1863,FRANCE,12060,55.2671,12.92616667,1.46325
1863,GERMANY,13478,47.99945,8.888583333,1.2715
1863,HUNGARY,330,51.5684,10.87133333,1.456166667
1863,ITALY,292,55.84715,13.24841667,1.197083333
1863,NETHERLANDS,1115,50.11505,10.06391667,1.293166667
1863,NORWAY,99,33.1025,0.6125,1.78575
1863,POLAND,2744,47.5934,8.663,1.3455833330000002
1863,ROMANIA,3,49.11785,9.509916667,1.757333333
1863,SPAIN,664,56.02205,13.34558333,1.234333333
1863,SWEDEN,269,38.06585,3.369916667,1.4455
1863,SWITZERLAND,128,45.5627,7.534833333,1.2885
1863,UNITED KINGDOM,49188,47.6768,8.709333333,1.3825
1863,UNITED STATES,14959,47.20325,8.44625,1.301
1864,AUSTRALIA,73,69.87965,21.04425,1.41775
1864,AUSTRIA,1385,40.2968,4.609333333,1.01275
1864,BELGIUM,4935,46.6715,8.150833333,0.97875
1864,CANADA,230,22.18835,-5.450916667,2.3073333330000003
1864,DENMARK,177,-0.68875,-18.16041667,2.970916667
1864,FINLAND,13,32.345,0.19166666699999999,1.08375
1864,FRANCE,12781,53.7572,12.08733333,1.2780833329999999
1864,GERMANY,15459,43.65005,6.47225,1.00975
1864,HUNGARY,330,46.5836,8.102,1.1570833329999999
1864,ITALY,438,53.5724,11.98466667,1.0315
1864,NETHERLANDS,929,46.65845,8.143583332999999,1.0170000000000001
1864,NORWAY,131,30.4214,-0.877,1.49275
1864,POLAND,3062,42.4241,5.791166667000001,0.977666667
1864,ROMANIA,4,45.455,7.475,1.5508333330000001
1864,SPAIN,637,56.62895,13.68275,1.132583333
1864,SWEDEN,283,34.04735,1.137416667,1.07075
1864,SWITZERLAND,156,42.57695,5.8760833329999995,1.059916667
1864,UNITED KINGDOM,52923,46.2863,7.936833332999999,1.084333333
1864,UNITED STATES,16009,47.08595,8.381083333,1.292666667
1865,AUSTRALIA,115,70.1921,21.21783333,1.3780000000000001
1865,AUSTRIA,1461,43.2251,6.236166667000001,0.891333333
1865,BELGIUM,5202,49.7063,9.836833333,0.854083333
1865,CANADA,278,21.97805,-5.56775,2.1726666669999997
1865,DENMARK,277,-1.8388,-18.79933333,2.8631666669999998
1865,FINLAND,17,32.852,0.47333333299999997,1.0725
1865,FRANCE,13456,55.3307,12.9615,1.228583333
1865,GERMANY,17322,46.79735,8.22075,0.8656666670000001
1865,HUNGARY,343,49.09265,9.495916667000001,1.0111666670000001
1865,INDIA,171,74.8211,23.7895,1.264833333
1865,ITALY,347,55.02965,12.79425,1.020416667
1865,NETHERLANDS,1050,49.49585,9.719916667,0.8866666670000001
1865,NORWAY,129,31.1186,-0.48966666700000006,1.516
1865,POLAND,3390,44.76155,7.08975,0.878083333
1865,ROMANIA,4,47.0222,8.345666667,1.45025
1865,SPAIN,629,56.5358,13.630999999999998,1.0575
1865,SWEDEN,295,35.4074,1.893,1.0656666670000001
1865,SWITZERLAND,190,44.96375,7.202083332999999,1.052916667
1865,TURKEY,41,52.70525,11.50291667,1.191916667
1865,UNITED KINGDOM,56083,47.7371,8.742833333,1.024333333
1865,UNITED STATES,16054,47.2922,8.495666667,1.127583333
1866,AUSTRALIA,190,70.5506,21.416999999999998,1.3195
1866,AUSTRIA,981,43.89245,6.606916667,0.787833333
1866,BELGIUM,5603,49.7096,9.838666667,0.784083333
1866,CANADA,339,21.25775,-5.967916667000001,1.930916667
1866,DENMARK,256,-3.7234,-19.84633333,2.473583333
1866,FINLAND,19,32.966,0.536666667,0.899
1866,FRANCE,14618,55.49705,13.05391667,1.1075
1866,GERMANY,17169,47.50025,8.61125,0.774666667
1866,HUNGARY,390,50.263999999999996,10.14666667,0.81975
1866,INDIA,193,74.8814,23.823,1.233833333
1866,ITALY,403,55.1438,12.85766667,0.747583333
1866,NETHERLANDS,1151,49.75625,9.864583332999999,0.8145
1866,NORWAY,142,31.1573,-0.46816666700000004,1.23475
1866,POLAND,3317,46.4903,8.050166667000001,0.761916667
1866,ROMANIA,5,48.22235,9.012416667,0.96075
1866,SPAIN,625,56.67485,13.70825,0.8335
1866,SWEDEN,304,35.29655,1.8314166669999998,0.78275
1866,SWITZERLAND,188,45.26675,7.370416667000001,0.8845833329999999
1866,TURKEY,57,52.5419,11.41216667,1.004333333
1866,UNITED KINGDOM,57787,47.32655,8.51475,0.907
1866,UNITED STATES,16166,47.0018,8.334333333,1.119083333
1867,AUSTRALIA,244,70.9589,21.64383333,1.36875
1867,AUSTRIA,1341,42.95495,6.0860833329999995,0.991
1867,BELGIUM,6068,48.52805,9.18225,0.987583333
1867,CANADA,435,21.6986,-5.723,2.0238333330000002
1867,DENMARK,250,-0.8641,-18.25783333,2.398083333
1867,FINLAND,17,29.2268,-1.540666667,1.129
1867,FRANCE,14814,54.794,12.66333333,1.1945
1867,GERMANY,18874,46.0244,7.791333333,0.983
1867,GREECE,46,58.62905,14.79391667,1.342583333
1867,HUNGARY,461,49.00895,9.449416667000001,1.067166667
1867,ITALY,401,55.1525,12.8625,0.967666667
1867,NETHERLANDS,1103,48.5087,9.1715,1.0140833329999999
1867,NORWAY,169,29.02175,-1.6545833330000002,1.5290000000000001
1867,POLAND,3628,43.91765,6.620916667,0.999583333
1867,ROMANIA,6,47.2226,8.457,1.249666667
1867,SPAIN,698,57.01325,13.89625,1.0595
1867,SWEDEN,283,32.21465,0.11925,1.089333333
1867,SWITZERLAND,184,44.3741,6.8745,0.9740000000000001
1867,TURKEY,62,52.21415,11.23008333,1.324416667
1867,UNITED KINGDOM,59327,46.6832,8.157333333,1.1078333329999999
1867,UNITED STATES,19887,47.3162,8.509,1.289833333
1868,AUSTRALIA,200,70.60565,21.44758333,1.314916667
1868,AUSTRIA,1657,45.05015,7.250083332999999,0.9045
1868,BELGIUM,5486,51.08435,10.60241667,0.86525
1868,CANADA,258,21.551,-5.805,1.9645
1868,DENMARK,296,-3.22645,-19.57025,2.5789999999999997
1868,FINLAND,24,34.1942,1.219,1.087083333
1868,FRANCE,15156,55.8818,13.26766667,1.152166667
1868,GERMANY,20297,48.84845,9.36025,0.8420000000000001
1868,GREECE,23,58.6547,14.80816667,1.112666667
1868,HUNGARY,493,51.06665,10.59258333,0.955416667
1868,ITALY,463,55.2263,12.9035,0.818416667
1868,NETHERLANDS,1157,51.31235,10.72908333,0.885916667
1868,NORWAY,173,32.50475,0.280416667,1.382166667
1868,POLAND,4126,47.26835,8.482416667,0.85475
1868,ROMANIA,7,48.2324,9.017999999999999,1.125
1868,SPAIN,726,57.01115,13.89508333,0.8956666670000001
1868,SWEDEN,334,36.9041,2.7245,1.002916667
1868,SWITZERLAND,210,45.8546,7.697,0.887916667
1868,TURKEY,48,52.2434,11.24633333,1.095666667
1868,UNITED KINGDOM,58193,48.6251,9.236166667,1.027166667
1868,UNITED STATES,22476,46.77335,8.207416667,1.119083333
1869,AUSTRALIA,175,70.73885,21.52158333,1.335333333
1869,AUSTRIA,1770,43.55615,6.420083332999999,0.955583333
1869,BELGIUM,5909,48.8186,9.343666667,0.9784166670000001
1869,CANADA,187,22.5185,-5.2675,2.005583333
1869,DENMARK,258,-2.1298,-18.961,2.4015
1869,FINLAND,19,34.9103,1.6168333330000002,1.065583333
1869,FRANCE,15541,54.85925,12.69958333,1.193833333
1869,GERMANY,21177,46.65185,8.139916667,0.9239166670000001
1869,GREECE,53,58.6982,14.83233333,1.162916667
1869,HUNGARY,536,50.0405,10.0225,1.039083333
1869,ITALY,511,54.5414,12.523,0.9511666670000001
1869,NETHERLANDS,1193,48.8615,9.3675,0.9540000000000001
1869,NORWAY,151,31.5671,-0.2405,1.359833333
1869,POLAND,4261,45.99605,7.775583332999999,0.939666667
1869,ROMANIA,7,48.44795,9.13775,1.1225
1869,SPAIN,720,56.35295,13.52941667,1.045666667
1869,SWEDEN,297,35.89595,2.164416667,0.946416667
1869,SWITZERLAND,203,44.3846,6.880333332999999,0.953416667
1869,TURKEY,73,53.1023,11.7235,1.2086666670000001
1869,UNITED KINGDOM,61055,47.33315,8.518416667,1.0495
1869,UNITED STATES,25572,46.96025,8.31125,1.048
1870,AUSTRALIA,164,70.571,21.42833333,1.321083333
1870,AUSTRIA,2010,40.8536,4.918666667,0.9794166670000001
1870,BELGIUM,6754,47.38055,8.54475,0.9009166670000001
1870,CANADA,334,23.0834,-4.953666667,1.9104166669999998
1870,DENMARK,312,-0.9493,-18.30516667,2.655583333
1870,FINLAND,25,32.8331,0.46283333299999996,1.084
1870,FRANCE,13793,54.18395,12.32441667,1.151166667
1870,GERMANY,20917,44.56715,6.98175,0.889166667
1870,GREECE,55,58.067,14.48166667,0.962333333
1870,HUNGARY,579,47.11865,8.39925,0.998166667
1870,ITALY,731,53.77235,12.09575,0.89375
1870,NETHERLANDS,1349,47.4557,8.5865,0.882416667
1870,NORWAY,172,31.19555,-0.44691666700000005,1.32325
1870,POLAND,4548,42.39875,5.777083332999999,0.959583333
1870,PORTUGAL,6,59.08595,15.04775,1.02675
1870,ROMANIA,10,45.89375,7.71875,0.949333333
1870,SPAIN,839,56.74445,13.74691667,0.992833333
1870,SWEDEN,366,35.009,1.6716666669999998,0.968666667
1870,SWITZERLAND,245,43.19105,6.21725,0.895416667
1870,TURKEY,43,52.6787,11.48816667,1.024916667
1870,UNITED KINGDOM,62362,46.6754,8.152999999999999,1.003416667
1870,UNITED STATES,26916,47.8931,8.8295,1.01025
1871,AUSTRALIA,189,70.6274,21.45966667,1.270833333
1871,AUSTRIA,2768,40.58555,4.76975,0.86
1871,BELGIUM,6473,46.88495,8.269416667,0.8270000000000001
1871,CANADA,486,21.99215,-5.559916667,1.99275
1871,DENMARK,324,-0.337,-17.965,2.4775
1871,FINLAND,31,30.87725,-0.62375,1.064916667
1871,FRANCE,13718,53.61365,12.00758333,1.064
1871,GERMANY,23294,43.84415,6.580083332999999,0.769916667
1871,GREECE,81,57.82145,14.34525,0.891833333
1871,HUNGARY,718,46.8365,8.2425,0.9328333329999999
1871,ITALY,630,53.37575,11.87541667,0.7939166670000001
1871,NETHERLANDS,1359,46.9796,8.322000000000001,0.806916667
1871,NORWAY,167,30.08585,-1.063416667,1.314333333
1871,POLAND,5178,41.7209,5.4005,0.847916667
1871,PORTUGAL,10,57.80975,14.33875,0.8665
1871,ROMANIA,11,45.5864,7.547999999999999,1.0135
1871,SPAIN,802,55.7654,13.203,0.880416667
1871,SWEDEN,391,33.0149,0.5638333329999999,0.948416667
1871,SWITZERLAND,303,42.69425,5.94125,0.755583333
1871,TURKEY,54,52.3613,11.31183333,1.000583333
1871,UNITED KINGDOM,66058,46.8155,8.230833333,0.84825
1871,UNITED STATES,28117,47.67215,8.70675,0.97025
1872,AUSTRALIA,193,70.17245,21.20691667,1.407083333
1872,AUSTRIA,2731,44.9495,7.194166667,1.065083333
1872,BELGIUM,6984,50.6762,10.37566667,1.06975
1872,CANADA,504,22.36895,-5.350583333,1.859833333
1872,DENMARK,311,1.022,-17.21,2.7591666669999997
1872,FINLAND,25,35.19575,1.7754166669999998,1.142333333
1872,FRANCE,16628,55.4978,13.05433333,1.301666667
1872,GERMANY,25139,48.41345,9.118583333,1.025166667
1872,GREECE,48,59.7986,15.44366667,1.3356666670000001
1872,HUNGARY,763,51.5951,10.88616667,1.12275
1872,ITALY,812,55.6988,13.165999999999999,1.11575
1872,NETHERLANDS,1455,50.7509,10.41716667,1.063916667
1872,NORWAY,179,32.66975,0.37208333299999996,1.3730000000000002
1872,POLAND,5631,47.5724,8.651333333,1.102416667
1872,PORTUGAL,142,57.72305,14.29058333,1.212166667
1872,ROMANIA,11,49.64615,9.803416667,1.1405
1872,SPAIN,890,56.10815,13.39341667,1.242
