g_m_date,g_land_avg_tempf,g_land_avg_tempc,g_land_avg_temp_uncert,g_land_max_tempf,g_land_max_tempc,g_land_max_temp_uncert,g_land_min_tempf,g_land_min_tempc,g_land_min_temp_uncert,g_land_ocean_avg_tempf,g_land_ocean_avg_tempc,g_land_ocean_avg_temp_uncert
1987-03-01,41.441,5.245,0.076,52.1654,11.203,0.07400000000000001,31.1594,-0.467,0.084,58.168400000000005,14.538,0.051
1987-04-01,47.471,8.594999999999999,0.078,58.442,14.69,0.083,37.103,2.835,0.22,59.8046,15.447,0.052000000000000005
1987-05-01,52.745000000000005,11.525,0.065,63.167,17.315,0.13,42.4364,5.797999999999999,0.136,61.2536,16.252,0.051
1987-06-01,57.0686,13.927,0.068,67.3898,19.660999999999998,0.146,46.589,8.105,0.126,62.42,16.900000000000002,0.051
1987-07-01,58.80200000000001,14.89,0.14400000000000002,69.20060000000001,20.667,0.105,48.7868,9.326,0.196,63.1328,17.296,0.063
1987-08-01,57.0128,13.896,0.127,67.33760000000001,19.632,0.147,46.976,8.319999999999999,0.22699999999999998,62.7098,17.061,0.06
1987-09-01,54.4046,12.447,0.075,64.80680000000001,18.226000000000006,0.13,44.380399999999995,6.877999999999999,0.218,61.82420000000001,16.569000000000006,0.053
1987-10-01,49.262,9.59,0.077,59.2448,15.136,0.081,39.3692,4.0939999999999985,0.08900000000000001,60.1178,15.621,0.051
1987-11-01,42.900800000000004,6.056,0.052000000000000005,52.7324,11.517999999999999,0.161,33.278,0.71,0.131,58.2098,14.561,0.049
1987-12-01,40.0802,4.489,0.054000000000000006,49.742599999999996,9.857,0.085,30.7184,-0.7120000000000001,0.107,57.434,14.13,0.048
1988-01-01,38.2172,3.454,0.07,47.9552,8.863999999999997,0.12,28.7636,-1.798,0.09,57.160399999999996,13.978,0.052000000000000005
1988-02-01,38.1596,3.422,0.095,48.3692,9.094,0.09300000000000001,28.3442,-2.031,0.075,57.315200000000004,14.064,0.052000000000000005
1988-03-01,42.6758,5.931,0.085,53.2706,11.817,0.09300000000000001,32.6588,0.3659999999999999,0.13699999999999998,58.60039999999999,14.777999999999999,0.054000000000000006
1988-04-01,48.185599999999994,8.991999999999997,0.066,58.9604,14.978,0.11800000000000001,37.9202,3.289,0.087,60.0674,15.593,0.051
1988-05-01,53.333600000000004,11.852,0.091,63.816800000000015,17.676000000000005,0.062,43.0574,6.1430000000000025,0.2,61.4264,16.348,0.054000000000000006
1988-06-01,57.3782,14.099,0.098,67.95320000000001,19.974,0.16,47.040800000000004,8.356,0.085,62.55680000000001,16.976000000000006,0.057
1988-07-01,58.6364,14.798,0.068,68.8388,20.466,0.168,48.534800000000004,9.186,0.125,62.922200000000004,17.179000000000002,0.051
1988-08-01,58.19540000000001,14.553,0.122,68.22319999999999,20.124,0.255,48.028999999999996,8.905,0.157,62.9114,17.173000000000002,0.059000000000000004
1988-09-01,54.8258,12.681,0.07200000000000001,65.1632,18.424000000000003,0.141,44.744,7.08,0.079,61.7954,16.553,0.053
1988-10-01,49.962199999999996,9.979,0.062,60.294200000000004,15.719,0.19399999999999998,39.8534,4.363,0.151,60.1502,15.639000000000001,0.052000000000000005
1988-11-01,43.331,6.295,0.07400000000000001,53.3066,11.837,0.081,33.5138,0.841,0.07400000000000001,58.037,14.465,0.052000000000000005
1988-12-01,39.8534,4.363,0.057999999999999996,49.4726,9.707,0.11900000000000001,30.4664,-0.8520000000000001,0.078,57.0614,13.923,0.052000000000000005
1989-01-01,36.878,2.71,0.10800000000000001,46.571,8.094999999999999,0.11800000000000001,27.3236,-2.5980000000000003,0.11800000000000001,56.4188,13.565999999999999,0.057999999999999996
1989-02-01,38.5286,3.627,0.095,48.74,9.3,0.067,28.5368,-1.9240000000000002,0.08800000000000001,57.1604,13.978000000000002,0.055
1989-03-01,42.4256,5.792000000000002,0.099,52.930400000000006,11.628,0.07,32.2358,0.1309999999999999,0.17,58.2926,14.607,0.057
1989-04-01,47.6402,8.689,0.10400000000000001,58.1738,14.541,0.08900000000000001,36.9266,2.737,0.147,59.759600000000006,15.422,0.057
1989-05-01,52.304,11.28,0.094,62.789,17.105,0.20800000000000002,41.8892,5.4940000000000015,0.13,61.017799999999994,16.121,0.055999999999999994
1989-06-01,56.2046,13.447,0.126,66.65,19.25,0.183,46.1678,7.871,0.13,62.105000000000004,16.725,0.063
1989-07-01,58.3016,14.612,0.084,68.6498,20.361,0.079,48.1802,8.988999999999997,0.102,62.870000000000005,17.150000000000002,0.057999999999999996
1989-08-01,57.443,14.135,0.064,67.97659999999999,19.987,0.152,47.471,8.594999999999999,0.145,62.6918,17.051000000000002,0.052000000000000005
1989-09-01,54.3254,12.402999999999999,0.10099999999999999,64.7564,18.198,0.105,44.015,6.675,0.15,61.7,16.5,0.059000000000000004
1989-10-01,49.568,9.76,0.061,59.8514,15.472999999999999,0.13,39.38,4.1,0.212,60.074600000000004,15.597000000000001,0.051
1989-11-01,43.1222,6.1789999999999985,0.06,53.0924,11.718,0.086,33.3482,0.7490000000000001,0.062,58.14320000000001,14.524000000000001,0.052000000000000005
1989-12-01,39.974,4.43,0.06,49.6436,9.802,0.055,30.5474,-0.8070000000000002,0.096,57.3044,14.058,0.053
1990-01-01,37.8374,3.2430000000000003,0.09,47.4026,8.556999999999999,0.099,28.5098,-1.9390000000000005,0.075,57.0038,13.890999999999998,0.057
1990-02-01,38.5574,3.643,0.087,48.605000000000004,9.225,0.111,28.769,-1.7950000000000002,0.07,57.45740000000001,14.143,0.055999999999999994
1990-03-01,44.114000000000004,6.73,0.099,54.7844,12.658,0.179,33.8648,1.0359999999999998,0.094,59.009,15.005,0.057999999999999996
1990-04-01,48.5042,9.169,0.059000000000000004,59.1044,15.058,0.084,38.0714,3.373,0.125,60.2294,15.683,0.052000000000000005
1990-05-01,53.2958,11.831,0.071,63.7556,17.642000000000003,0.23399999999999999,42.9548,6.086,0.237,61.5146,16.397000000000002,0.054000000000000006
1990-06-01,57.0074,13.892999999999999,0.087,67.6148,19.785999999999998,0.16399999999999998,46.7006,8.167,0.129,62.591,16.995,0.054000000000000006
1990-07-01,58.6112,14.784,0.14,68.7218,20.401,0.105,48.4844,9.158,0.085,63.0428,17.246000000000002,0.065
1990-08-01,57.371,14.095,0.05,67.9208,19.956,0.221,47.325199999999995,8.514,0.162,62.798,17.11,0.054000000000000006
1990-09-01,53.951,12.195,0.106,64.38740000000001,17.993000000000006,0.08900000000000001,43.8746,6.597,0.209,61.637,16.465,0.063
1990-10-01,49.7876,9.882,0.036000000000000004,60.29600000000001,15.72,0.125,39.713,4.285,0.125,60.3446,15.747,0.053
1990-11-01,44.456,6.92,0.132,54.6098,12.561,0.09,34.421,1.345,0.07200000000000001,58.586,14.77,0.065
1990-12-01,39.965,4.425,0.079,49.883,9.935,0.057,30.3404,-0.9220000000000002,0.054000000000000006,57.379999999999995,14.1,0.055999999999999994
1991-01-01,37.751,3.1950000000000003,0.066,47.3108,8.506,0.044000000000000004,28.5674,-1.9070000000000005,0.114,56.946200000000005,13.859000000000002,0.055999999999999994
1991-02-01,39.2792,4.0440000000000005,0.087,49.593199999999996,9.774,0.07400000000000001,29.3018,-1.499,0.098,57.561800000000005,14.201,0.057
1991-03-01,42.0332,5.574,0.076,52.5398,11.411,0.106,31.7678,-0.129,0.13,58.440200000000004,14.689,0.055999999999999994
1991-04-01,48.60680000000001,9.226,0.04,59.2214,15.123,0.09,38.1452,3.414,0.159,60.288799999999995,15.716,0.055
1991-05-01,52.9088,11.616,0.062,63.39380000000001,17.441000000000006,0.105,42.8162,6.009,0.114,61.466,16.37,0.054000000000000006
1991-06-01,57.6734,14.263,0.07400000000000001,67.8254,19.903,0.124,47.3162,8.509,0.07200000000000001,62.6936,17.052,0.057
1991-07-01,58.976600000000005,14.987,0.055,69.1574,20.643,0.106,48.6914,9.273,0.142,63.2264,17.348,0.053
1991-08-01,57.7742,14.319,0.057,68.06479999999999,20.035999999999998,0.086,47.498,8.61,0.111,62.8934,17.163,0.055
1991-09-01,54.8186,12.677,0.053,65.37020000000001,18.539,0.235,44.6072,7.004,0.084,61.8296,16.572,0.055999999999999994
1991-10-01,49.555400000000006,9.753,0.064,59.995400000000004,15.552999999999999,0.066,39.4196,4.122,0.095,60.114200000000004,15.619000000000002,0.055
1991-11-01,43.592,6.44,0.07,53.351600000000005,11.862,0.10099999999999999,34.0178,1.121,0.08800000000000001,58.2926,14.607,0.055
1991-12-01,39.306200000000004,4.059,0.040999999999999995,48.711200000000005,9.284,0.078,30.0902,-1.061,0.061,57.164,13.98,0.052000000000000005
1992-01-01,38.4422,3.579,0.084,48.0452,8.914,0.1,29.021,-1.6550000000000002,0.09300000000000001,57.1298,13.960999999999999,0.057999999999999996
1992-02-01,39.0758,3.931,0.14800000000000002,49.0838,9.491,0.11599999999999999,29.128999999999998,-1.5950000000000002,0.087,57.525800000000004,14.181,0.067
1992-03-01,42.7136,5.952000000000001,0.069,53.0456,11.692,0.064,32.4554,0.2529999999999999,0.086,58.5878,14.770999999999999,0.055999999999999994
1992-04-01,47.4296,8.572000000000001,0.061,57.8588,14.366,0.075,37.013,2.785,0.1,59.918,15.51,0.055
1992-05-01,52.763,11.534999999999998,0.073,63.2228,17.346,0.095,42.4328,5.796,0.184,61.374200000000016,16.319000000000006,0.059000000000000004
1992-06-01,56.4368,13.575999999999999,0.066,66.848,19.36,0.094,46.0724,7.818,0.075,62.39480000000001,16.886000000000006,0.057999999999999996
1992-07-01,57.450199999999995,14.139,0.081,67.7354,19.853,0.083,47.1578,8.421,0.08199999999999999,62.6018,17.000999999999998,0.057
1992-08-01,56.7788,13.765999999999998,0.084,66.983,19.435,0.162,46.635799999999996,8.130999999999998,0.13,62.42,16.900000000000002,0.057
1992-09-01,53.009600000000006,11.672,0.049,63.120200000000004,17.289,0.122,43.037600000000005,6.1320000000000014,0.14,61.237399999999994,16.243,0.053
1992-10-01,48.8354,9.353,0.047,59.2736,15.152,0.057999999999999996,38.6168,3.676,0.061,59.7542,15.419,0.054000000000000006
1992-11-01,42.6002,5.8889999999999985,0.083,52.3454,11.302999999999999,0.062,32.8334,0.46299999999999997,0.066,57.8174,14.343,0.055999999999999994
1992-12-01,39.335,4.075,0.155,49.019000000000005,9.455,0.157,30.0866,-1.0630000000000002,0.126,57.0236,13.902000000000001,0.068
1993-01-01,37.9418,3.301,0.096,47.5988,8.666,0.065,28.5458,-1.9190000000000005,0.076,57.0128,13.895999999999999,0.062
1993-02-01,38.741,3.745,0.09699999999999999,48.956,9.42,0.081,28.860799999999998,-1.7440000000000002,0.054000000000000006,57.353,14.085,0.06
1993-03-01,42.6614,5.922999999999999,0.094,53.2238,11.790999999999999,0.085,32.2538,0.1409999999999999,0.07400000000000001,58.504999999999995,14.725,0.061
1993-04-01,47.641999999999996,8.69,0.046,58.253,14.585,0.11599999999999999,37.0814,2.823,0.13699999999999998,59.867599999999996,15.482,0.055
1993-05-01,52.655,11.475,0.055999999999999994,63.120200000000004,17.289,0.084,42.2132,5.674,0.124,61.2158,16.230999999999998,0.055999999999999994
1993-06-01,56.3324,13.517999999999999,0.075,66.72560000000001,19.292,0.094,45.9806,7.767,0.146,62.3462,16.859,0.057999999999999996
1993-07-01,58.271,14.595,0.11,68.41040000000001,20.228,0.062,48.104600000000005,8.947000000000003,0.174,62.879000000000005,17.155,0.062
1993-08-01,56.903000000000006,13.835,0.065,67.2512,19.584,0.066,46.8104,8.228,0.10800000000000001,62.466800000000006,16.926000000000002,0.057999999999999996
1993-09-01,53.474000000000004,11.93,0.102,63.750200000000014,17.639000000000006,0.06,43.3166,6.287000000000001,0.121,61.4858,16.381,0.062
1993-10-01,49.3052,9.613999999999999,0.064,59.5292,15.294,0.061,39.1766,3.987,0.047,59.9774,15.543,0.057999999999999996
1993-11-01,42.3284,5.738,0.09,51.9638,11.091,0.098,32.6534,0.3629999999999999,0.07,57.938,14.41,0.059000000000000004
1993-12-01,39.263,4.035,0.081,48.8444,9.358,0.07,29.9498,-1.139,0.145,57.02720000000001,13.904000000000002,0.059000000000000004
1994-01-01,37.4432,3.024,0.063,47.0048,8.336,0.107,27.9068,-2.274,0.099,56.7158,13.731,0.057
1994-02-01,37.058,2.81,0.105,47.4692,8.594,0.09300000000000001,27.0176,-2.7680000000000002,0.094,56.791399999999996,13.773,0.062
1994-03-01,42.315799999999996,5.731,0.071,52.993399999999994,11.662999999999998,0.083,31.7642,-0.13100000000000006,0.11900000000000001,58.4834,14.713,0.057999999999999996
1994-04-01,48.2324,9.017999999999999,0.044000000000000004,58.9298,14.961,0.16,37.6916,3.162,0.191,60.0512,15.584,0.057
1994-05-01,53.0312,11.684,0.08,63.6476,17.582,0.106,42.2276,5.682,0.092,61.4264,16.348,0.06
1994-06-01,57.459199999999996,14.144,0.087,67.8776,19.932,0.099,46.9184,8.288,0.109,62.6378,17.021,0.061
1994-07-01,58.3844,14.658,0.076,68.7578,20.421,0.111,48.104600000000005,8.947000000000003,0.145,62.9294,17.183,0.059000000000000004
1994-08-01,57.1586,13.977,0.051,67.65440000000001,19.808,0.087,46.8932,8.274,0.17300000000000001,62.6648,17.035999999999998,0.055
1994-09-01,54.5288,12.515999999999998,0.068,65.003,18.335,0.12300000000000001,44.2778,6.8210000000000015,0.159,61.696400000000004,16.498,0.057999999999999996
1994-10-01,50.003600000000006,10.002,0.077,60.0908,15.606,0.09300000000000001,40.1774,4.543,0.166,60.3374,15.743,0.06
1994-11-01,44.218399999999995,6.7879999999999985,0.064,53.96,12.2,0.091,34.3598,1.311,0.11,58.557199999999995,14.754,0.055999999999999994
1994-12-01,39.403400000000005,4.113,0.065,48.763400000000004,9.313,0.158,30.0164,-1.102,0.064,57.2648,14.036,0.06
1995-01-01,38.372,3.54,0.057,48.010999999999996,8.895,0.151,28.8158,-1.7690000000000001,0.17300000000000001,57.101,13.945,0.06
1995-02-01,40.3808,4.6560000000000015,0.083,50.462599999999995,10.257,0.145,30.4178,-0.8790000000000002,0.127,57.898399999999995,14.388,0.062
1995-03-01,42.7208,5.956,0.077,53.211200000000005,11.784,0.165,32.477,0.265,0.10800000000000001,58.6094,14.783,0.061
1995-04-01,48.14960000000001,8.972000000000003,0.078,58.7102,14.839,0.122,37.6916,3.162,0.17,60.0566,15.587,0.061
1995-05-01,52.826,11.57,0.063,63.1418,17.301000000000002,0.121,42.3644,5.758000000000001,0.222,61.3022,16.279,0.057
1995-06-01,57.4952,14.164,0.08800000000000001,68.207,20.115,0.18600000000000005,46.8176,8.232000000000001,0.053,62.61440000000001,17.008000000000006,0.061
1995-07-01,59.2088,15.116,0.079,69.4454,20.803,0.185,48.7958,9.331,0.168,63.275000000000006,17.375,0.061
1995-08-01,58.3448,14.636,0.08800000000000001,68.7362,20.409,0.083,47.8544,8.808,0.231,63.134600000000006,17.297,0.061
1995-09-01,54.617000000000004,12.565,0.087,65.08760000000001,18.382,0.068,44.4578,6.921,0.182,61.84400000000001,16.580000000000002,0.06
1995-10-01,50.190799999999996,10.106,0.086,60.348200000000006,15.749,0.13,40.082,4.49,0.14400000000000002,60.3464,15.748,0.062
1995-11-01,44.1698,6.761,0.087,54.2966,12.387,0.10400000000000001,34.2788,1.266,0.205,58.4834,14.713,0.06
1995-12-01,39.4214,4.123,0.044000000000000004,48.912800000000004,9.396,0.131,29.9426,-1.143,0.113,57.1118,13.951,0.059000000000000004
1996-01-01,37.1516,2.862,0.08800000000000001,47.0318,8.350999999999999,0.107,27.4784,-2.512,0.10800000000000001,56.6978,13.720999999999998,0.059000000000000004
1996-02-01,39.2216,4.0120000000000005,0.11800000000000001,49.584199999999996,9.769,0.095,28.8284,-1.7620000000000002,0.08,57.5726,14.207,0.064
1996-03-01,41.943200000000004,5.524,0.085,52.5398,11.411,0.157,31.487,-0.28500000000000003,0.145,58.3844,14.658,0.059000000000000004
1996-04-01,47.6222,8.679,0.073,58.047799999999995,14.470999999999998,0.099,36.8906,2.717,0.13,59.9738,15.540999999999999,0.057
1996-05-01,52.8584,11.588,0.106,63.3866,17.437,0.102,42.4256,5.7920000000000025,0.12300000000000001,61.28960000000001,16.272000000000002,0.063
1996-06-01,56.6258,13.681,0.091,66.929,19.405,0.14300000000000002,46.1372,7.854,0.106,62.324600000000004,16.847,0.057999999999999996
1996-07-01,58.6886,14.827,0.09699999999999999,69.17,20.65,0.087,48.4214,9.123,0.129,62.995999999999995,17.22,0.061
1996-08-01,58.285399999999996,14.603,0.073,68.7488,20.416,0.13,48.0524,8.918,0.126,62.978,17.21,0.059000000000000004
1996-09-01,54.1292,12.294,0.053,64.3532,17.974,0.11599999999999999,44.0798,6.711,0.17,61.59920000000001,16.444000000000006,0.055999999999999994
1996-10-01,49.144999999999996,9.525,0.09699999999999999,59.3438,15.190999999999999,0.155,39.0722,3.929,0.08900000000000001,59.928799999999995,15.515999999999998,0.061
1996-11-01,43.784600000000005,6.5470000000000015,0.078,53.5136,11.952,0.11199999999999999,34.120400000000004,1.178,0.083,58.2926,14.607,0.059000000000000004
1996-12-01,39.785,4.325,0.057999999999999996,49.676,9.82,0.11199999999999999,30.0398,-1.089,0.06,57.2954,14.053,0.057999999999999996
1997-01-01,37.697,3.165,0.083,47.4584,8.588,0.099,28.1588,-2.1340000000000003,0.078,56.8724,13.818,0.057999999999999996
1997-02-01,38.778800000000004,3.766,0.09300000000000001,49.0208,9.456,0.067,28.607,-1.885,0.086,57.5204,14.178,0.059000000000000004
1997-03-01,42.821600000000004,6.0120000000000005,0.139,53.254400000000004,11.808,0.188,32.342,0.18999999999999995,0.095,58.7714,14.873,0.068
1997-04-01,48.0038,8.891,0.054000000000000006,58.6706,14.817,0.114,37.3406,2.967,0.115,60.1412,15.634,0.055
1997-05-01,52.8674,11.593,0.07200000000000001,63.2804,17.378,0.109,42.4436,5.8020000000000005,0.149,61.4984,16.387999999999998,0.055999999999999994
1997-06-01,57.4358,14.130999999999998,0.066,67.8434,19.913,0.096,47.0012,8.334,0.135,62.8844,17.158,0.055999999999999994
1997-07-01,58.217,14.565,0.132,68.468,20.26,0.094,47.885,8.825,0.08900000000000001,63.15260000000001,17.307000000000002,0.065
1997-08-01,57.660799999999995,14.255999999999998,0.091,68.23400000000001,20.13,0.10400000000000001,47.4422,8.578999999999999,0.122,63.0788,17.266000000000002,0.059000000000000004
1997-09-01,54.833,12.685,0.105,65.399,18.555000000000003,0.313,44.5514,6.973,0.162,62.1788,16.766000000000002,0.061
1997-10-01,50.196200000000005,10.109,0.07,60.2276,15.682,0.10800000000000001,40.397,4.665,0.145,60.683,15.935,0.055999999999999994
1997-11-01,44.3138,6.841,0.096,53.951,12.195,0.092,34.7054,1.503,0.086,58.9136,14.952,0.06
1997-12-01,39.9506,4.417,0.062,49.3412,9.634,0.064,30.6734,-0.7370000000000001,0.076,57.7238,14.291,0.057
1998-01-01,38.0336,3.3520000000000003,0.076,47.399,8.555,0.09300000000000001,28.8032,-1.7760000000000002,0.086,57.3134,14.062999999999999,0.063
1998-02-01,40.686800000000005,4.8260000000000005,0.106,50.855000000000004,10.475,0.11,30.6176,-0.7680000000000002,0.077,58.299800000000005,14.611,0.066
1998-03-01,42.8414,6.023,0.08199999999999999,53.398399999999995,11.888,0.073,32.5418,0.30099999999999993,0.102,58.924400000000006,14.958,0.065
1998-04-01,48.84439999999999,9.357999999999999,0.05,59.459,15.255,0.08800000000000001,38.1902,3.439,0.19399999999999998,60.5912,15.884,0.062
1998-05-01,54.1238,12.290999999999999,0.083,64.7276,18.182000000000002,0.16399999999999998,43.4696,6.372000000000001,0.105,62.0078,16.671,0.062
1998-06-01,58.1378,14.520999999999999,0.114,68.72720000000001,20.404,0.13,47.800399999999996,8.777999999999999,0.07200000000000001,63.120200000000004,17.289,0.066
1998-07-01,59.612,15.34,0.07400000000000001,69.7496,20.972,0.062,49.487,9.715,0.17,63.696200000000005,17.609,0.062
1998-08-01,58.7732,14.874,0.07400000000000001,68.90899999999999,20.505,0.128,48.819199999999995,9.344,0.217,63.4838,17.491,0.062
1998-09-01,54.8114,12.672999999999998,0.047,65.00479999999999,18.336,0.12300000000000001,44.873599999999996,7.152,0.177,61.982600000000005,16.657,0.061
1998-10-01,49.8938,9.941,0.055,59.910799999999995,15.505999999999998,0.11699999999999999,40.01,4.45,0.11599999999999999,60.382400000000004,15.768,0.064
1998-11-01,43.5272,6.404,0.081,53.369600000000005,11.872,0.09,33.8702,1.039,0.08199999999999999,58.4546,14.697000000000001,0.062
1998-12-01,40.4042,4.6690000000000005,0.045,50.1494,10.083,0.079,30.8192,-0.6559999999999999,0.10099999999999999,57.5852,14.214,0.061
1999-01-01,38.3792,3.544,0.07,47.97859999999999,8.876999999999997,0.065,28.8824,-1.7320000000000002,0.11,57.0794,13.933,0.063
1999-02-01,40.4492,4.694,0.08900000000000001,50.72,10.4,0.063,30.2774,-0.9570000000000001,0.099,57.860600000000005,14.367,0.065
1999-03-01,41.954,5.53,0.102,52.519999999999996,11.4,0.106,31.5068,-0.274,0.086,58.416799999999995,14.675999999999998,0.069
1999-04-01,47.9084,8.838,0.064,58.6526,14.807,0.085,37.275800000000004,2.931,0.175,60.0296,15.572,0.064
1999-05-01,53.0708,11.706,0.045,63.7034,17.613,0.11599999999999999,42.483200000000004,5.8240000000000025,0.155,61.3364,16.298,0.061
1999-06-01,57.255799999999994,14.030999999999999,0.07200000000000001,67.69579999999999,19.831,0.121,46.769,8.205,0.131,62.5226,16.957,0.062
1999-07-01,58.7354,14.853,0.10099999999999999,69.0404,20.578000000000007,0.087,48.632000000000005,9.24,0.12,62.9924,17.218,0.064
1999-08-01,57.82640000000001,14.348,0.08900000000000001,68.2844,20.158,0.076,47.6528,8.696,0.125,62.78,17.1,0.063
1999-09-01,54.901399999999995,12.722999999999999,0.055999999999999994,65.2496,18.472,0.165,44.7962,7.109,0.134,61.889,16.605,0.059000000000000004
1999-10-01,49.994600000000005,9.997,0.095,60.049400000000006,15.583,0.107,40.083800000000004,4.4910000000000005,0.064,60.215,15.675,0.063
1999-11-01,43.8656,6.5920000000000005,0.083,53.817800000000005,12.121,0.08,33.9926,1.107,0.085,58.4114,14.673,0.063
1999-12-01,40.217,4.565,0.085,49.9154,9.953,0.09,30.7544,-0.6920000000000001,0.078,57.434,14.13,0.064
2000-01-01,37.31,2.95,0.091,47.0282,8.349,0.10300000000000001,27.8204,-2.322,0.07200000000000001,56.791399999999996,13.773,0.064
2000-02-01,39.5312,4.184,0.09300000000000001,49.7534,9.863,0.096,29.5322,-1.371,0.092,57.678799999999995,14.265999999999998,0.065
2000-03-01,43.194199999999995,6.2189999999999985,0.12,53.968999999999994,12.204999999999998,0.133,32.6768,0.3759999999999999,0.08199999999999999,58.72279999999999,14.845999999999998,0.069
2000-04-01,49.1936,9.552,0.075,59.961200000000005,15.534,0.156,38.624,3.68,0.153,60.3716,15.762,0.062
2000-05-01,53.3732,11.874,0.064,63.897800000000004,17.721,0.127,42.7946,5.997000000000001,0.2,61.510999999999996,16.395,0.061
2000-06-01,57.308,14.06,0.1,67.72460000000001,19.847,0.20600000000000002,46.8374,8.243,0.161,62.6,17.0,0.067
2000-07-01,58.7264,14.848,0.12,69.197,20.665,0.107,48.376400000000004,9.097999999999999,0.098,63.0356,17.242,0.066
2000-08-01,58.1342,14.519,0.086,68.5544,20.308,0.095,47.8328,8.796,0.152,63.037400000000005,17.243000000000002,0.063
2000-09-01,54.5846,12.547,0.057999999999999996,65.07140000000001,18.373,0.115,44.2796,6.822,0.142,61.903400000000005,16.613,0.061
2000-10-01,49.0748,9.486,0.047,59.1242,15.069,0.134,39.2,4.0,0.09699999999999999,60.0584,15.588,0.06
2000-11-01,43.3616,6.312,0.084,53.006,11.67,0.092,33.7928,0.996,0.064,58.337599999999995,14.632,0.062
2000-12-01,38.9534,3.863,0.064,48.5276,9.182,0.10800000000000001,29.6006,-1.3330000000000002,0.07200000000000001,57.1424,13.968,0.062
2001-01-01,38.0048,3.3360000000000003,0.077,47.8886,8.827,0.08800000000000001,28.2596,-2.0780000000000003,0.06,57.0848,13.936,0.063
2001-02-01,38.696,3.72,0.109,49.0748,9.486,0.059000000000000004,28.4054,-1.997,0.091,57.5222,14.179,0.067
2001-03-01,43.1744,6.207999999999998,0.057999999999999996,53.8358,12.130999999999998,0.094,32.7398,0.4109999999999999,0.11699999999999999,58.967600000000004,14.982,0.062
2001-04-01,48.641,9.245,0.098,59.313199999999995,15.174,0.11800000000000001,37.8212,3.234,0.155,60.4544,15.808,0.066
2001-05-01,54.0878,12.270999999999999,0.105,64.733,18.185,0.13,43.43,6.3500000000000005,0.107,61.82420000000001,16.569000000000006,0.066
2001-06-01,57.397999999999996,14.11,0.085,67.9316,19.962,0.133,46.7924,8.218,0.134,62.8718,17.151,0.063
2001-07-01,59.2898,15.161,0.10099999999999999,69.66140000000001,20.923000000000002,0.10400000000000001,48.9704,9.427999999999999,0.149,63.41,17.45,0.065
2001-08-01,57.968599999999995,14.427,0.115,68.5976,20.332,0.10300000000000001,47.5952,8.664,0.17800000000000002,63.1292,17.294,0.068
2001-09-01,54.9248,12.735999999999999,0.087,65.4458,18.581000000000003,0.114,44.726,7.07,0.17,62.1644,16.758,0.065
2001-10-01,49.883,9.935,0.073,60.0404,15.578,0.10099999999999999,39.8354,4.353,0.109,60.4958,15.831,0.064
2001-11-01,45.1742,7.319,0.086,55.202,12.89,0.09300000000000001,35.456,1.92,0.08199999999999999,59.019800000000004,15.011,0.064
2001-12-01,40.1126,4.507,0.055,49.7138,9.841,0.10800000000000001,30.767,-0.685,0.08900000000000001,57.6338,14.241,0.062
2002-01-01,39.2468,4.026,0.065,49.0262,9.459,0.12300000000000001,29.6204,-1.3219999999999998,0.08900000000000001,57.6644,14.258,0.062
2002-02-01,40.4672,4.704,0.078,50.783,10.435,0.10400000000000001,30.293599999999998,-0.9480000000000002,0.057999999999999996,58.109,14.505,0.065
2002-03-01,44.1896,6.772,0.034,54.995000000000005,12.775,0.083,33.6092,0.8940000000000001,0.113,59.3564,15.198,0.064
2002-04-01,48.6122,9.229,0.049,59.2628,15.146,0.099,37.9544,3.3080000000000003,0.152,60.4724,15.818,0.062
2002-05-01,54.0464,12.248,0.081,64.68260000000001,18.157,0.17,43.15820000000001,6.1990000000000025,0.19699999999999998,61.889,16.605,0.062
2002-06-01,57.3512,14.084,0.052000000000000005,67.8416,19.912,0.14300000000000002,46.7312,8.184000000000001,0.151,62.798000000000016,17.110000000000007,0.06
2002-07-01,59.63720000000001,15.354000000000001,0.077,70.1582,21.199,0.075,48.9362,9.409,0.096,63.476600000000005,17.487000000000002,0.062
2002-08-01,58.208,14.56,0.067,68.79920000000001,20.444000000000006,0.136,47.852599999999995,8.806999999999997,0.136,63.1904,17.328,0.061
2002-09-01,55.31,12.95,0.10300000000000001,65.813,18.785,0.129,44.888,7.16,0.083,62.2382,16.799,0.065
2002-10-01,49.9784,9.988,0.079,60.0782,15.599,0.166,40.071200000000005,4.484,0.15,60.5462,15.859000000000002,0.062
2002-11-01,44.4056,6.892,0.12,54.464,12.48,0.142,34.5002,1.389,0.136,58.7408,14.856,0.067
2002-12-01,39.2684,4.038,0.064,48.842600000000004,9.357,0.11900000000000001,29.8598,-1.189,0.045,57.4286,14.127,0.063
2003-01-01,39.1658,3.981,0.07,49.2044,9.558,0.11900000000000001,29.3342,-1.481,0.091,57.5726,14.207,0.064
2003-02-01,39.353,4.085,0.09699999999999999,49.5482,9.749,0.08800000000000001,29.336,-1.4800000000000002,0.111,57.8462,14.359000000000002,0.065
2003-03-01,42.886399999999995,6.047999999999999,0.055,53.5496,11.972,0.077,32.387,0.215,0.127,58.9514,14.972999999999999,0.062
2003-04-01,48.477199999999996,9.154,0.07400000000000001,59.0594,15.033,0.105,37.7762,3.209,0.122,60.3932,15.774,0.063
